992,GO-20083038449,2008/07/19 04:00:00+00,0,Night,131
993,GO-20082786692,2008/07/20 04:00:00+00,3,Night,20
994,GO-20082922359,2008/07/20 04:00:00+00,18,Evening,85
995,GO-20082831675,2008/07/21 04:00:00+00,20,Evening,3
996,GO-20082794229,2008/07/25 04:00:00+00,23,Evening,1
997,GO-20082773144,2008/07/26 04:00:00+00,2,Night,23
998,GO-20082605554,2008/07/26 04:00:00+00,0,Night,110
999,GO-20082732866,2008/07/27 04:00:00+00,0,Night,30
1000,GO-20082878876,2008/07/27 04:00:00+00,21,Evening,113
1001,GO-20082857423,2008/07/28 04:00:00+00,21,Evening,28
1002,GO-20082765772,2008/07/31 04:00:00+00,21,Evening,30
1003,GO-20082817711,2008/08/01 04:00:00+00,22,Evening,119
1004,GO-20082421738,2008/08/02 04:00:00+00,3,Night,77
1005,GO-20082956696,2008/08/03 04:00:00+00,2,Night,76
1006,GO-20082878884,2008/08/04 04:00:00+00,0,Night,113
1007,GO-20082404558,2008/08/04 04:00:00+00,3,Night,72
1008,GO-20082936311,2008/08/05 04:00:00+00,4,Night,25
1009,GO-20082412538,2008/08/08 04:00:00+00,13,Afternoon,22
1010,GO-20082947206,2008/08/08 04:00:00+00,0,Night,137
1011,GO-20082810560,2008/08/09 04:00:00+00,3,Night,85
1012,GO-20082756711,2008/08/10 04:00:00+00,14,Afternoon,128
1013,GO-20082960540,2008/08/13 04:00:00+00,2,Night,81
1014,GO-20082951760,2008/08/14 04:00:00+00,14,Afternoon,14
1015,GO-20082806466,2008/08/16 04:00:00+00,14,Afternoon,1
1016,GO-20082944287,2008/08/20 04:00:00+00,17,Afternoon,1
1017,GO-20082389417,2008/08/23 04:00:00+00,22,Evening,115
1019,GO-20082891170,2008/08/24 04:00:00+00,11,Morning,34
1020,GO-20082846711,2008/08/24 04:00:00+00,0,Night,120
1021,GO-20082928965,2008/08/26 04:00:00+00,6,Morning,132
1022,GO-20082853304,2008/08/27 04:00:00+00,18,Evening,137
1023,GO-20082684834,2008/08/29 04:00:00+00,21,Evening,30
1024,GO-20082899183,2008/08/30 04:00:00+00,14,Afternoon,22
1025,GO-20082792117,2008/09/01 04:00:00+00,15,Afternoon,111
1026,GO-20082842913,2008/09/01 04:00:00+00,4,Night,138
1027,GO-20082877242,2008/09/02 04:00:00+00,23,Evening,111
1028,GO-20082865295,2008/09/03 04:00:00+00,23,Evening,117
1029,GO-20082986706,2008/09/03 04:00:00+00,21,Evening,13
1030,GO-20082928970,2008/09/04 04:00:00+00,20,Evening,132
1031,GO-20082833218,2008/09/04 04:00:00+00,22,Evening,59
1032,GO-20082377994,2008/09/07 04:00:00+00,10,Morning,81
1033,GO-20082406153,2008/09/08 04:00:00+00,14,Afternoon,110
1034,GO-20082389418,2008/09/08 04:00:00+00,22,Evening,30
1035,GO-20082747958,2008/09/09 04:00:00+00,19,Evening,25
1036,GO-20082922744,2008/09/09 04:00:00+00,14,Afternoon,29
1037,GO-20082621767,2008/09/14 04:00:00+00,13,Afternoon,117
1038,GO-20082862368,2008/09/16 04:00:00+00,11,Morning,124
1039,GO-20082747960,2008/09/16 04:00:00+00,17,Afternoon,24
1040,GO-20082621776,2008/09/18 04:00:00+00,20,Evening,132
1041,GO-20082747961,2008/09/19 04:00:00+00,21,Evening,24
1042,GO-20082875465,2008/09/19 04:00:00+00,14,Afternoon,113
1044,GO-20082901190,2008/09/20 04:00:00+00,22,Evening,126
1045,GO-20082765793,2008/09/21 04:00:00+00,21,Evening,111
1047,GO-20082954481,2008/09/22 04:00:00+00,21,Evening,24
1048,GO-20082863046,2008/09/24 04:00:00+00,13,Afternoon,83
1049,GO-20082997678,2008/09/24 04:00:00+00,0,Night,76
1050,GO-20082708812,2008/09/25 04:00:00+00,16,Afternoon,74
1051,GO-20082655178,2008/09/25 04:00:00+00,15,Afternoon,111
1052,GO-20082649395,2008/09/25 04:00:00+00,21,Evening,111
1053,GO-20082824842,2008/09/27 04:00:00+00,1,Night,2
1054,GO-20082935112,2008/09/27 04:00:00+00,2,Night,2
1055,GO-20082857489,2008/09/28 04:00:00+00,3,Night,26
1056,GO-20082456086,2008/09/29 04:00:00+00,22,Evening,71
1057,GO-20082395868,2008/10/03 04:00:00+00,22,Evening,9
1058,GO-20082974598,2008/10/06 04:00:00+00,21,Evening,47
1059,GO-20083044970,2008/10/09 04:00:00+00,18,Evening,26
1060,GO-20082436269,2008/10/10 04:00:00+00,22,Evening,24
1061,GO-20083024487,2008/10/10 04:00:00+00,18,Evening,27
1062,GO-20083035224,2008/10/10 04:00:00+00,22,Evening,2
1063,GO-20083001465,2008/10/11 04:00:00+00,22,Evening,24
1064,GO-20082420799,2008/10/11 04:00:00+00,15,Afternoon,44
1065,GO-20082903103,2008/10/11 04:00:00+00,0,Night,108
1066,GO-20083022067,2008/10/11 04:00:00+00,9,Morning,24
1067,GO-20083027815,2008/10/13 04:00:00+00,18,Evening,24
1068,GO-20082823465,2008/10/14 04:00:00+00,12,Afternoon,120
1069,GO-20083021753,2008/10/15 04:00:00+00,0,Night,27
1070,GO-20082843821,2008/10/15 04:00:00+00,15,Afternoon,139
1071,GO-20083019543,2008/10/17 04:00:00+00,22,Evening,28
1072,GO-20083031027,2008/10/19 04:00:00+00,0,Night,77
1073,GO-20083038203,2008/10/19 04:00:00+00,19,Evening,24
1074,GO-20082912731,2008/10/23 04:00:00+00,19,Evening,122
1075,GO-20083070140,2008/10/25 04:00:00+00,17,Afternoon,82
1076,GO-20082440245,2008/10/25 04:00:00+00,0,Night,70
1077,GO-20083065083,2008/10/25 04:00:00+00,22,Evening,113
1078,GO-20083023273,2008/10/26 04:00:00+00,7,Morning,33
1079,GO-20083070173,2008/10/28 04:00:00+00,12,Afternoon,48
1080,GO-20083049937,2008/10/31 04:00:00+00,19,Evening,46
1081,GO-20082959879,2008/11/04 05:00:00+00,0,Night,121
1082,GO-20082403261,2008/11/04 05:00:00+00,22,Evening,73
1083,GO-20083084567,2008/11/06 05:00:00+00,18,Evening,117
1084,GO-20083089729,2008/11/07 05:00:00+00,21,Evening,26
1085,GO-20082389424,2008/11/07 05:00:00+00,19,Evening,111
1086,GO-20083108303,2008/11/08 05:00:00+00,17,Afternoon,25
1087,GO-20082431126,2008/11/09 05:00:00+00,16,Afternoon,114
1088,GO-20083048730,2008/11/11 05:00:00+00,21,Evening,25
1089,GO-20082862801,2008/11/13 05:00:00+00,11,Morning,126
1090,GO-20083052065,2008/11/23 05:00:00+00,23,Evening,44
1091,GO-20083048738,2008/11/23 05:00:00+00,16,Afternoon,24
1092,GO-20082621591,2008/11/23 05:00:00+00,3,Night,76
1093,GO-20083000809,2008/11/24 05:00:00+00,14,Afternoon,24
1094,GO-20083049956,2008/11/26 05:00:00+00,12,Afternoon,43
1095,GO-20083143243,2008/11/26 05:00:00+00,23,Evening,22
1096,GO-20083119431,2008/12/08 05:00:00+00,17,Afternoon,110
1097,GO-20083094866,2008/12/08 05:00:00+00,0,Night,32
1098,GO-20083065108,2008/12/13 05:00:00+00,23,Evening,91
1099,GO-20083118215,2008/12/14 05:00:00+00,17,Afternoon,6
1100,GO-20083111130,2008/12/14 05:00:00+00,5,Night,32
1101,GO-20082423045,2008/12/14 05:00:00+00,2,Night,72
1102,GO-20083158040,2008/12/17 05:00:00+00,22,Evening,120
1103,GO-20083120250,2008/12/20 05:00:00+00,20,Evening,112
1104,GO-20083099334,2008/12/21 05:00:00+00,12,Afternoon,109
1105,GO-20083125298,2008/12/24 05:00:00+00,4,Night,73
1106,GO-20083173573,2008/12/26 05:00:00+00,16,Afternoon,81
1107,GO-20083040965,2008/12/28 05:00:00+00,2,Night,2
1108,GO-20083158697,2008/12/28 05:00:00+00,20,Evening,70
1109,GO-20083084878,2008/12/28 05:00:00+00,0,Night,63
1110,GO-20083089781,2008/12/28 05:00:00+00,2,Night,21
1111,GO-20083162649,2008/12/29 05:00:00+00,22,Evening,130
1112,GO-20083115287,2008/12/30 05:00:00+00,2,Night,77
1113,GO-20083077027,2008/12/31 05:00:00+00,12,Afternoon,126
1114,GO-20093051315,2009/01/01 05:00:00+00,3,Night,69
1115,GO-20093132078,2009/01/01 05:00:00+00,1,Night,1
1116,GO-20093178191,2009/01/02 05:00:00+00,20,Evening,24
1117,GO-20092863610,2009/01/02 05:00:00+00,2,Night,73
1118,GO-20093122292,2009/01/03 05:00:00+00,23,Evening,24
1119,GO-20093148206,2009/01/03 05:00:00+00,2,Night,21
1120,GO-20093100835,2009/01/04 05:00:00+00,21,Evening,42
1121,GO-20093095071,2009/01/13 05:00:00+00,14,Afternoon,137
1122,GO-20093134587,2009/01/13 05:00:00+00,21,Evening,22
1123,GO-20092451183,2009/01/14 05:00:00+00,20,Evening,44
1124,GO-20093148903,2009/01/16 05:00:00+00,23,Evening,107
1125,GO-20093127904,2009/01/17 05:00:00+00,17,Afternoon,85
1126,GO-20093043662,2009/01/20 05:00:00+00,22,Evening,110
1127,GO-20092403863,2009/01/20 05:00:00+00,2,Night,1
1128,GO-20093173044,2009/01/22 05:00:00+00,10,Morning,76
1129,GO-20093205863,2009/01/22 05:00:00+00,21,Evening,1
1130,GO-20093167012,2009/01/24 05:00:00+00,22,Evening,32
1131,GO-20092621600,2009/01/24 05:00:00+00,2,Night,77
1132,GO-20093120025,2009/01/26 05:00:00+00,19,Evening,113
1133,GO-20093050863,2009/01/30 05:00:00+00,1,Night,13
1134,GO-20093214955,2009/01/31 05:00:00+00,19,Evening,5
1135,GO-20093065148,2009/02/01 05:00:00+00,7,Morning,113
1136,GO-20092859090,2009/02/06 05:00:00+00,0,Night,132
1137,GO-20092864804,2009/02/08 05:00:00+00,9,Morning,127
1138,GO-20093114297,2009/02/08 05:00:00+00,4,Night,1
1139,GO-20092874543,2009/02/10 05:00:00+00,0,Night,137
1140,GO-20093160143,2009/02/13 05:00:00+00,11,Morning,27
1141,GO-20092450415,2009/02/13 05:00:00+00,19,Evening,76
1142,GO-20093231416,2009/02/14 05:00:00+00,0,Night,31
1143,GO-20093147236,2009/02/15 05:00:00+00,3,Night,1
1144,GO-20093146914,2009/02/20 05:00:00+00,15,Afternoon,24
1145,GO-20093219112,2009/02/20 05:00:00+00,0,Night,24
1146,GO-20093188008,2009/02/21 05:00:00+00,19,Evening,11
1147,GO-20093219115,2009/02/22 05:00:00+00,19,Evening,24
1148,GO-20092927371,2009/02/23 05:00:00+00,13,Afternoon,107
1149,GO-20093177034,2009/02/25 05:00:00+00,20,Evening,43
1150,GO-20092904889,2009/02/26 05:00:00+00,19,Evening,78
1151,GO-20093202864,2009/02/27 05:00:00+00,13,Afternoon,11
1152,GO-20093082434,2009/02/28 05:00:00+00,3,Night,126
1153,GO-20092456098,2009/03/02 05:00:00+00,16,Afternoon,76
1154,GO-20093146375,2009/03/08 05:00:00+00,16,Afternoon,127
1155,GO-20093038898,2009/03/09 04:00:00+00,19,Evening,111
1156,GO-20092863630,2009/03/09 04:00:00+00,21,Evening,137
1157,GO-20093160903,2009/03/10 04:00:00+00,23,Evening,31
1158,GO-20093145435,2009/03/14 04:00:00+00,12,Afternoon,24
1159,GO-20093155098,2009/03/14 04:00:00+00,2,Night,77
1160,GO-20093141606,2009/03/17 04:00:00+00,0,Night,76
1161,GO-20093221254,2009/03/17 04:00:00+00,21,Evening,24
1162,GO-20092865575,2009/03/20 04:00:00+00,21,Evening,127
1163,GO-20093169325,2009/03/21 04:00:00+00,3,Night,126
1164,GO-20093148245,2009/03/23 04:00:00+00,19,Evening,24
1165,GO-20093259601,2009/03/24 04:00:00+00,23,Evening,39
1166,GO-20093044987,2009/03/24 04:00:00+00,9,Morning,24
1167,GO-20093221255,2009/03/28 04:00:00+00,2,Night,113
1168,GO-20093244553,2009/03/29 04:00:00+00,17,Afternoon,32
1169,GO-20093134636,2009/03/29 04:00:00+00,17,Afternoon,32
1170,GO-20093214194,2009/03/29 04:00:00+00,16,Afternoon,26
1171,GO-20093044723,2009/03/31 04:00:00+00,17,Afternoon,2
1172,GO-20093180701,2009/04/03 04:00:00+00,12,Afternoon,25
1173,GO-20093098611,2009/04/05 04:00:00+00,0,Night,136
1175,GO-20092747241,2009/04/08 04:00:00+00,14,Afternoon,113
1177,GO-20093332149,2009/04/16 04:00:00+00,0,Night,31
1178,GO-20093256872,2009/04/17 04:00:00+00,19,Evening,9
1179,GO-20093162057,2009/04/18 04:00:00+00,0,Night,120
1180,GO-20093104776,2009/04/21 04:00:00+00,0,Night,78
1181,GO-20093148263,2009/04/22 04:00:00+00,11,Morning,25
1182,GO-20093185090,2009/04/22 04:00:00+00,18,Evening,111
1183,GO-20092399418,2009/04/24 04:00:00+00,19,Evening,113
1184,GO-20093294404,2009/04/25 04:00:00+00,0,Night,33
1185,GO-20092821191,2009/04/26 04:00:00+00,20,Evening,24
1186,GO-20093329698,2009/04/27 04:00:00+00,23,Evening,112
1187,GO-20093264890,2009/04/28 04:00:00+00,0,Night,37
1188,GO-20093103646,2009/05/01 04:00:00+00,22,Evening,114
1189,GO-20093329702,2009/05/03 04:00:00+00,1,Night,115
1190,GO-20093247404,2009/05/03 04:00:00+00,3,Night,128
1191,GO-20092716625,2009/05/07 04:00:00+00,12,Afternoon,45
1192,GO-20093328505,2009/05/08 04:00:00+00,23,Evening,26
1193,GO-20093253609,2009/05/10 04:00:00+00,3,Night,13
1194,GO-20093182294,2009/05/11 04:00:00+00,0,Night,26
1195,GO-20093059077,2009/05/11 04:00:00+00,17,Afternoon,111
1196,GO-20093044989,2009/05/12 04:00:00+00,20,Evening,26
1197,GO-20093236105,2009/05/12 04:00:00+00,3,Night,74
1198,GO-20093204882,2009/05/12 04:00:00+00,17,Afternoon,21
1199,GO-20093327797,2009/05/12 04:00:00+00,18,Evening,26
1200,GO-20093327799,2009/05/13 04:00:00+00,23,Evening,28
1201,GO-20093059924,2009/05/14 04:00:00+00,21,Evening,54
1202,GO-20093148280,2009/05/14 04:00:00+00,23,Evening,27
1203,GO-20093221294,2009/05/17 04:00:00+00,0,Night,24
1204,GO-20093352031,2009/05/18 04:00:00+00,23,Evening,23
1205,GO-20093327806,2009/05/19 04:00:00+00,22,Evening,23
1206,GO-20093326186,2009/05/20 04:00:00+00,23,Evening,121
1207,GO-20093354940,2009/05/21 04:00:00+00,19,Evening,113
1208,GO-20093369098,2009/05/23 04:00:00+00,21,Evening,135
1209,GO-20092689899,2009/05/26 04:00:00+00,12,Afternoon,136
1210,GO-20093378184,2009/05/27 04:00:00+00,18,Evening,110
1211,GO-20093227090,2009/05/29 04:00:00+00,2,Night,137
1212,GO-20093131899,2009/05/30 04:00:00+00,17,Afternoon,29
1213,GO-20093206968,2009/05/31 04:00:00+00,2,Night,5
1214,GO-20093356983,2009/06/04 04:00:00+00,14,Afternoon,123
1215,GO-20093323835,2009/06/05 04:00:00+00,9,Morning,2
1216,GO-20093343561,2009/06/05 04:00:00+00,19,Evening,6
1217,GO-20093360824,2009/06/06 04:00:00+00,1,Night,26
1218,GO-20093437668,2009/06/07 04:00:00+00,3,Night,25
1219,GO-20093240636,2009/06/07 04:00:00+00,23,Evening,29
1220,GO-20093250594,2009/06/08 04:00:00+00,22,Evening,6
1221,GO-20093413041,2009/06/09 04:00:00+00,22,Evening,62
1222,GO-20093318591,2009/06/09 04:00:00+00,18,Evening,44
1223,GO-20093148813,2009/06/13 04:00:00+00,16,Afternoon,139
1224,GO-20093205441,2009/06/14 04:00:00+00,5,Night,72
1225,GO-20093198547,2009/06/16 04:00:00+00,21,Evening,30
1227,GO-20093223809,2009/06/18 04:00:00+00,2,Night,6
1228,GO-20093438679,2009/06/21 04:00:00+00,4,Night,24
1229,GO-20093329730,2009/06/29 04:00:00+00,20,Evening,110
1230,GO-20092863500,2009/07/01 04:00:00+00,2,Night,126
1231,GO-20093311438,2009/07/01 04:00:00+00,22,Evening,32
1232,GO-20093480685,2009/07/01 04:00:00+00,4,Night,6
1233,GO-20093473116,2009/07/02 04:00:00+00,20,Evening,52
1234,GO-20093396056,2009/07/08 04:00:00+00,23,Evening,1
1235,GO-20093254284,2009/07/11 04:00:00+00,14,Afternoon,64
1236,GO-20093477760,2009/07/12 04:00:00+00,23,Evening,107
1237,GO-20093369901,2009/07/13 04:00:00+00,3,Night,77
1238,GO-20093448905,2009/07/14 04:00:00+00,20,Evening,65
1239,GO-20093476346,2009/07/14 04:00:00+00,0,Night,87
1240,GO-20093299895,2009/07/15 04:00:00+00,17,Afternoon,31
1241,GO-20093478693,2009/07/16 04:00:00+00,19,Evening,22
1242,GO-20093456752,2009/07/16 04:00:00+00,22,Evening,132
1243,GO-20093269030,2009/07/17 04:00:00+00,19,Evening,127
1244,GO-20093464045,2009/07/19 04:00:00+00,6,Morning,73
1245,GO-20093501395,2009/07/19 04:00:00+00,1,Night,131
1246,GO-20093507150,2009/07/20 04:00:00+00,21,Evening,32
1247,GO-20093340932,2009/07/22 04:00:00+00,19,Evening,69
1248,GO-20093502913,2009/07/22 04:00:00+00,0,Night,33
1249,GO-20093512297,2009/07/22 04:00:00+00,2,Night,28
1250,GO-20093043503,2009/07/22 04:00:00+00,22,Evening,77
1251,GO-20093493833,2009/07/23 04:00:00+00,14,Afternoon,31
1252,GO-20093478373,2009/07/23 04:00:00+00,21,Evening,21
1253,GO-20093318636,2009/07/24 04:00:00+00,20,Evening,44
1254,GO-20093523913,2009/07/25 04:00:00+00,0,Night,79
1255,GO-20093493112,2009/07/29 04:00:00+00,1,Night,32
1256,GO-20093519679,2009/07/31 04:00:00+00,0,Night,61
1257,GO-20093515434,2009/07/31 04:00:00+00,20,Evening,2
1258,GO-20093505649,2009/08/01 04:00:00+00,4,Night,95
1259,GO-20093523721,2009/08/02 04:00:00+00,17,Afternoon,1
1260,GO-20093517059,2009/08/02 04:00:00+00,23,Evening,2
1261,GO-20093496560,2009/08/03 04:00:00+00,19,Evening,31
1262,GO-20093185142,2009/08/03 04:00:00+00,2,Night,111
1263,GO-20093532094,2009/08/04 04:00:00+00,17,Afternoon,30
1264,GO-20093131913,2009/08/04 04:00:00+00,21,Evening,2
1265,GO-20093484566,2009/08/04 04:00:00+00,21,Evening,1
1266,GO-20093400897,2009/08/04 04:00:00+00,18,Evening,121
1267,GO-20093363634,2009/08/04 04:00:00+00,22,Evening,77
1268,GO-20093348714,2009/08/05 04:00:00+00,20,Evening,124
1269,GO-20093484568,2009/08/05 04:00:00+00,22,Evening,2
1270,GO-20093520884,2009/08/05 04:00:00+00,22,Evening,91
1271,GO-20093456796,2009/08/06 04:00:00+00,22,Evening,132
1272,GO-20093131914,2009/08/10 04:00:00+00,23,Evening,25
1273,GO-20093507378,2009/08/10 04:00:00+00,0,Night,26
1274,GO-20093515443,2009/08/10 04:00:00+00,23,Evening,1
1275,GO-20093086036,2009/08/11 04:00:00+00,8,Morning,132
1276,GO-20093424192,2009/08/13 04:00:00+00,13,Afternoon,73
1277,GO-20093545730,2009/08/14 04:00:00+00,0,Night,107
1278,GO-20093185149,2009/08/14 04:00:00+00,0,Night,30
1279,GO-20093473165,2009/08/14 04:00:00+00,21,Evening,47
1281,GO-20093360180,2009/08/15 04:00:00+00,16,Afternoon,1
1282,GO-20093349249,2009/08/15 04:00:00+00,17,Afternoon,111
1283,GO-20093507478,2009/08/16 04:00:00+00,20,Evening,50
1284,GO-20093523004,2009/08/16 04:00:00+00,13,Afternoon,2
1285,GO-20093457263,2009/08/18 04:00:00+00,17,Afternoon,66
1286,GO-20093515455,2009/08/20 04:00:00+00,21,Evening,6
1287,GO-20093550077,2009/08/24 04:00:00+00,0,Night,25
1288,GO-20093200302,2009/08/24 04:00:00+00,5,Night,117
1289,GO-20093514042,2009/08/25 04:00:00+00,18,Evening,25
1290,GO-20093424639,2009/08/25 04:00:00+00,0,Night,111
1291,GO-20093044754,2009/08/25 04:00:00+00,2,Night,8
1292,GO-20093419601,2009/08/26 04:00:00+00,22,Evening,107
1293,GO-20093507882,2009/08/29 04:00:00+00,2,Night,50
1294,GO-20093501819,2009/08/30 04:00:00+00,12,Afternoon,14
1295,GO-20093448946,2009/09/02 04:00:00+00,0,Night,69
1296,GO-20093502254,2009/09/04 04:00:00+00,23,Evening,36
1297,GO-20093576028,2009/09/05 04:00:00+00,0,Night,77
1298,GO-20093269913,2009/09/07 04:00:00+00,20,Evening,49
1299,GO-20092842631,2009/09/07 04:00:00+00,19,Evening,135
1301,GO-20093403212,2009/09/08 04:00:00+00,23,Evening,78
1302,GO-20092826015,2009/09/08 04:00:00+00,22,Evening,77
1303,GO-20093461799,2009/09/09 04:00:00+00,23,Evening,107
1304,GO-20093513847,2009/09/12 04:00:00+00,19,Evening,90
1305,GO-20093566947,2009/09/13 04:00:00+00,2,Night,120
1306,GO-20093560496,2009/09/18 04:00:00+00,2,Night,31
1307,GO-20093523774,2009/09/23 04:00:00+00,1,Night,6
1308,GO-20093519741,2009/09/23 04:00:00+00,1,Night,6
1309,GO-20093578468,2009/09/25 04:00:00+00,22,Evening,131
1310,GO-20093602908,2009/09/26 04:00:00+00,0,Night,139
1311,GO-20093484616,2009/10/07 04:00:00+00,23,Evening,8
1312,GO-20093528405,2009/10/10 04:00:00+00,23,Evening,85
1313,GO-20093255598,2009/10/10 04:00:00+00,3,Night,104
1314,GO-20093556243,2009/10/11 04:00:00+00,20,Evening,2
1315,GO-20093440289,2009/10/12 04:00:00+00,4,Night,22
1316,GO-20093526142,2009/10/13 04:00:00+00,22,Evening,1
1317,GO-20093610172,2009/10/13 04:00:00+00,3,Night,23
1318,GO-20093586926,2009/10/13 04:00:00+00,19,Evening,94
1319,GO-20093378905,2009/10/14 04:00:00+00,22,Evening,121
1320,GO-20093524643,2009/10/18 04:00:00+00,3,Night,27
1321,GO-20093425603,2009/10/30 04:00:00+00,23,Evening,94
1322,GO-20093335167,2009/11/01 04:00:00+00,1,Night,69
1323,GO-20093588501,2009/11/02 05:00:00+00,19,Evening,67
1324,GO-20093546545,2009/11/02 05:00:00+00,23,Evening,128
1325,GO-20093454028,2009/11/03 05:00:00+00,23,Evening,27
1326,GO-20093281624,2009/11/04 05:00:00+00,14,Afternoon,124
1327,GO-20093592802,2009/11/08 05:00:00+00,1,Night,22
1328,GO-20093575074,2009/11/08 05:00:00+00,2,Night,127
1329,GO-20093586456,2009/11/08 05:00:00+00,23,Evening,65
1330,GO-20093539872,2009/11/09 05:00:00+00,20,Evening,108
1331,GO-20093425609,2009/11/11 05:00:00+00,20,Evening,107
1332,GO-20093598970,2009/11/11 05:00:00+00,15,Afternoon,45
1333,GO-20093592918,2009/11/13 05:00:00+00,0,Night,25
1334,GO-20093574794,2009/11/14 05:00:00+00,3,Night,26
1335,GO-20093395774,2009/11/14 05:00:00+00,23,Evening,88
1336,GO-20093496685,2009/11/14 05:00:00+00,2,Night,84
1337,GO-20093532167,2009/11/14 05:00:00+00,20,Evening,30
1338,GO-20093565259,2009/11/15 05:00:00+00,22,Evening,3
1339,GO-20093567875,2009/11/17 05:00:00+00,18,Evening,25
1340,GO-20092776015,2009/11/17 05:00:00+00,19,Evening,6
1341,GO-20093565262,2009/11/17 05:00:00+00,19,Evening,111
1342,GO-20093438920,2009/11/17 05:00:00+00,7,Morning,25
1343,GO-20093358995,2009/11/22 05:00:00+00,3,Night,76
1344,GO-20093651679,2009/11/22 05:00:00+00,23,Evening,32
1345,GO-20093577507,2009/11/22 05:00:00+00,3,Night,127
1346,GO-20093613615,2009/11/23 05:00:00+00,23,Evening,31
1347,GO-20093549633,2009/11/24 05:00:00+00,17,Afternoon,31
1348,GO-20093639909,2009/11/26 05:00:00+00,21,Evening,25
1349,GO-20093629696,2009/11/27 05:00:00+00,21,Evening,113
1350,GO-20093607373,2009/11/28 05:00:00+00,16,Afternoon,30
1351,GO-20093687835,2009/12/03 05:00:00+00,23,Evening,28
1352,GO-20093543606,2009/12/05 05:00:00+00,0,Night,46
1353,GO-20093567900,2009/12/06 05:00:00+00,3,Night,78
1354,GO-20093574814,2009/12/07 05:00:00+00,20,Evening,113
1355,GO-20093682191,2009/12/07 05:00:00+00,0,Night,14
1356,GO-20093565796,2009/12/09 05:00:00+00,0,Night,26
1357,GO-20093148861,2009/12/13 05:00:00+00,21,Evening,139
1358,GO-20093594791,2009/12/14 05:00:00+00,22,Evening,138
1359,GO-20093502783,2009/12/15 05:00:00+00,0,Night,93
1360,GO-20093643607,2009/12/15 05:00:00+00,0,Night,139
1361,GO-20093665125,2009/12/16 05:00:00+00,21,Evening,62
1362,GO-20093648346,2009/12/21 05:00:00+00,2,Night,1
1363,GO-20093648963,2009/12/24 05:00:00+00,15,Afternoon,111
1364,GO-20093565814,2009/12/28 05:00:00+00,0,Night,25
1365,GO-20093543317,2009/12/29 05:00:00+00,21,Evening,90
1366,GO-20103604082,2010/01/02 05:00:00+00,22,Evening,137
1367,GO-20103566324,2010/01/07 05:00:00+00,0,Night,132
1368,GO-20102836521,2010/01/07 05:00:00+00,21,Evening,37
1369,GO-20103665325,2010/01/07 05:00:00+00,1,Night,31
1370,GO-20103133204,2010/01/07 05:00:00+00,21,Evening,139
1371,GO-20103651830,2010/01/10 05:00:00+00,20,Evening,10
1372,GO-20103688752,2010/01/14 05:00:00+00,22,Evening,132
1373,GO-20103720862,2010/01/14 05:00:00+00,1,Night,58
1374,GO-20103597324,2010/01/15 05:00:00+00,19,Evening,136
1375,GO-20103622303,2010/01/15 05:00:00+00,3,Night,78
1376,GO-20103631268,2010/01/21 05:00:00+00,17,Afternoon,75
1377,GO-20103658361,2010/01/24 05:00:00+00,19,Evening,61
1378,GO-20103648874,2010/01/29 05:00:00+00,11,Morning,72
1379,GO-20103651358,2010/01/29 05:00:00+00,18,Evening,113
1380,GO-20103669221,2010/01/30 05:00:00+00,22,Evening,16
1381,GO-20103607715,2010/02/01 05:00:00+00,20,Evening,32
1382,GO-20103688461,2010/02/01 05:00:00+00,15,Afternoon,28
1383,GO-20103575518,2010/02/07 05:00:00+00,22,Evening,117
1384,GO-20103713412,2010/02/07 05:00:00+00,23,Evening,30
1385,GO-20103531726,2010/02/08 05:00:00+00,22,Evening,72
1386,GO-20103448094,2010/02/08 05:00:00+00,22,Evening,28
1387,GO-20103726241,2010/02/14 05:00:00+00,3,Night,20
1388,GO-20103133207,2010/02/14 05:00:00+00,0,Night,123
1389,GO-20103731573,2010/02/18 05:00:00+00,1,Night,78
1390,GO-20103683618,2010/02/20 05:00:00+00,2,Night,81
1391,GO-20103593264,2010/02/21 05:00:00+00,5,Night,132
1392,GO-20103661422,2010/02/22 05:00:00+00,16,Afternoon,135
1393,GO-20103695468,2010/02/27 05:00:00+00,15,Afternoon,115
1394,GO-20103720091,2010/03/02 05:00:00+00,11,Morning,2
1395,GO-20103687740,2010/03/05 05:00:00+00,14,Afternoon,111
1396,GO-20103537681,2010/03/06 05:00:00+00,1,Night,77
1397,GO-20103657723,2010/03/09 05:00:00+00,18,Evening,126
1398,GO-20103740776,2010/03/09 05:00:00+00,16,Afternoon,2
1399,GO-20103679248,2010/03/09 05:00:00+00,10,Morning,1
1400,GO-20103577003,2010/03/11 05:00:00+00,21,Evening,136
1401,GO-20103126544,2010/03/14 05:00:00+00,3,Night,132
1402,GO-20103685759,2010/03/16 04:00:00+00,15,Afternoon,25
1403,GO-20103529670,2010/03/18 04:00:00+00,22,Evening,111
1404,GO-20103708162,2010/03/19 04:00:00+00,21,Evening,24
1405,GO-20103666616,2010/03/19 04:00:00+00,21,Evening,2
1406,GO-20103617774,2010/03/25 04:00:00+00,0,Night,13
1407,GO-20103584350,2010/03/28 04:00:00+00,4,Night,132
1408,GO-20103444883,2010/04/01 04:00:00+00,12,Afternoon,78
1409,GO-20103671729,2010/04/02 04:00:00+00,3,Night,126
1410,GO-20103713448,2010/04/02 04:00:00+00,21,Evening,91
